"","x8dccsscr","x8nrsscr","x8flanker"
"997",NA,NA,NA
"998",NA,NA,NA
"999",8.1553,102,9.5762
"1000",7.5574,92,9.1134
"1001",NA,NA,NA
"1002",NA,NA,NA
"1003",7.6773,99,7.8561
"1004",NA,NA,NA
"1005",7.0058,90,6.0803
"1006",6.5892,100,9.2593
"1007",NA,NA,NA
"1008",NA,NA,NA
"1009",7.9079,118,8.6641
"1010",2.125,76,7.1388
"1011",NA,NA,NA
"1012",8.1917,114,7.2386
"1013",7.5919,91,7.2283
"1014",NA,NA,NA
"1015",NA,NA,NA
"1016",7.1157,75,7.8952
"1017",8.4161,113,8.2652
"1018",NA,NA,NA
"1019",NA,NA,NA
"1020",NA,NA,NA
"1021",7.2428,105,7.0501
"1022",NA,NA,NA
"1023",NA,98,8.2236
"1024",NA,NA,NA
"1025",NA,NA,NA
"1026",NA,NA,NA
"1027",8.4769,101,8.8797
"1028",7.6039,105,7.986
"1029",7.4497,90,8.016
"1030",7.3927,90,8.3259
"1031",NA,NA,NA
"1032",8.0721,100,8.6469
"1033",NA,NA,NA
"1034",NA,NA,NA
"1035",7.379,100,7.1974
"1036",7.8353,90,9.1012
"1037",NA,NA,NA
"1038",8.5575,112,8.8133
"1039",9.0792,91,7.973
"1040",3.125,97,4.3283
"1041",NA,NA,NA
"1042",7.7286,81,9.2126
"1043",7.8006,79,6.0653
"1044",NA,NA,NA
"1045",6.5185,91,8.203
"1046",7.8163,89,8.4161
"1047",NA,NA,NA
"1048",6.7538,86,8.8316
"1049",NA,NA,NA
"1050",8.0517,124,8.8169
"1051",7.9185,86,7.1192
"1052",8.2533,61,5.0404
"1053",NA,NA,NA
"1054",8.0424,101,9.4087
"1055",7.6061,88,8.0825
"1056",NA,NA,NA
"1057",7.8407,100,8.0629
"1058",8.1193,101,8.1826
"1059",7.7208,92,8.3015
"1060",NA,NA,NA
"1061",9.3795,76,7.8018
"1062",NA,NA,NA
"1063",NA,NA,NA
"1064",7.63,111,8.806
"1065",6.9213,103,8.0297
"1066",6.1525,86,6.5362
"1067",NA,NA,NA
"1068",NA,NA,NA
"1069",8.289,132,8.4193
"1070",7.3834,106,9.1916
"1071",7.6862,106,8.7059
"1072",8.7102,109,8.4996
"1073",7.1879,56,9.0019
"1074",7.5269,118,8.4256
"1075",9.1875,97,9.0458
"1076",8.3381,100,8.7519
"1077",7.7795,43,7.3979
"1078",NA,NA,NA
"1079",6.4488,83,7.7922
"1080",NA,NA,NA
"1081",6.7161,100,7.9349
"1082",NA,NA,NA
"1083",6.1097,77,7.8926
"1084",NA,NA,NA
"1085",6.4489,59,4
"1086",2.125,88,6.5233
"1087",NA,NA,NA
"1088",7.4993,99,7.1974
"1089",NA,NA,NA
"1090",8.2177,103,7.851
"1091",8.005,88,8.944
"1092",8.13729999999999,129,8.7555
"1093",7.5063,104,7.8561
"1094",7.4408,91,7.2097
"1095",NA,NA,NA
"1096",6.9525,109,8.5357
"1097",NA,NA,NA
"1098",7.8579,96,7.8587
"1099",8.0629,109,7.5991
"1100",NA,NA,NA
"1101",7.1064,108,8.168
"1102",8.14319999999999,90,8.6229
"1103",8.8997,26,9.3755
"1104",6.5973,80,8.4996
"1105",9.1875,91,8.4834
"1106",7.2723,108,6.2775
"1107",7.6273,109,8.5613
"1108",8.2738,90,7.6903
"1109",NA,NA,NA
"1110",8.1673,109,8.6127
"1111",NA,NA,NA
"1112",8.2206,101,8.4161
"1113",6.8302,110,7.4767
"1114",7.8447,102,8.2414
"1115",7.709,117,8.967
"1116",9.2523,79,8.998
"1117",NA,NA,NA
"1118",7.0194,95,7.2241
"1119",NA,NA,NA
"1120",NA,NA,NA
"1121",NA,NA,NA
"1122",NA,NA,NA
"1123",7.9773,83,8.0435
"1124",NA,NA,NA
"1125",8.7165,95,8.9593
"1126",7.6447,96,7.5523
"1127",7.5663,122,7.3595
"1128",6.9677,61,7.2386
"1129",8.016,103,8.2177
"1130",7.0569,91,7.585
"1131",7.4185,94,8.9786
"1132",7.6903,96,7.4858
"1133",9.1215,101,3.625
"1134",8.14929999999999,91,8.678
"1135",NA,NA,NA
"1136",7.1528,83,8.1393
"1137",NA,NA,NA
"1138",7.6674,90,8.3753
"1139",7.2241,78,6.8699
"1140",NA,NA,NA
"1141",5.733,100,7.4098
"1142",8.4492,102,7.7645
"1143",5.2448,76,7.173
"1144",NA,NA,NA
"1145",7.3484,94,8.9786
"1146",NA,89,6.8772
"1147",7.8339,91,8.1023
"1148",NA,NA,NA
"1149",NA,NA,NA
"1150",6.9886,97,6.8708
"1151",7.34,90,7.9724
"1152",NA,NA,NA
"1153",8.4173,112,9.0175
"1154",7.89,102,6.832
"1155",NA,NA,NA
"1156",7.5463,97,9.0136
"1157",6.0349,90,7.7311
"1158",5.9912,103,5.2829
"1159",7.8923,96,7.8561
"1160",NA,NA,NA
"1161",4.9676,81,7.522
"1162",8.5225,88,6.85
"1163",7.173,94,7.8484
"1164",9.875,106,9.3454
"1165",4,92,7.5592
"1166",9.1012,125,9.1053
"1167",7.9886,101,8.168
"1168",9.0583,107,8.4737
"1169",7.2312,114,8.016
"1170",7.7803,102,8.0882
"1171",6.7345,91,8.62869999999999
"1172",NA,NA,NA
"1173",NA,NA,NA
"1174",NA,NA,NA
"1175",6.8742,112,8.3015
"1176",NA,NA,NA
"1177",8.3351,86,8.4288
"1178",7.1542,93,8.2239
"1179",3.875,95,5.4025
"1180",8.2924,94,7.8769
"1181",8.23479999999999,93,8.5258
"1182",6.2916,96,7.7467
"1183",NA,NA,NA
"1184",6.5945,112,8.2954
"1185",7.7493,110,8.777
"1186",NA,NA,NA
"1187",7.953,111,8.4161
"1188",NA,NA,NA
"1189",NA,NA,NA
"1190",NA,NA,NA
"1191",NA,NA,NA
"1192",NA,NA,NA
"1193",NA,NA,NA
"1194",8.6229,94,8.5857
"1195",6.5874,107,8.3228
"1196",7.9825,98,8.906
"1197",8.0503,71,8.4834
"1198",8.1886,93,7.6976
"1199",NA,NA,NA
"1200",NA,NA,NA
"1201",6.2049,92,6.8195
"1202",8.3948,103,9.3595
"1203",8.0789,86,7.7074
"1204",5.75,94,6.4997
"1205",NA,NA,NA
"1206",7.4565,137,8.1913
"1207",7.1312,114,8.168
"1208",NA,NA,NA
"1209",7.0804,96,6.7608
"1210",7.3728,83,6.1343
"1211",8.4899,89,9.073
"1212",7.8229,102,8.3598
"1213",7.4285,94,7.815
"1214",9.3569,96,8.8242
"1215",NA,NA,NA
"1216",NA,NA,NA
"1217",NA,NA,NA
"1218",6.7731,98,8.1855
"1219",NA,NA,NA
"1220",8.0269,90,8.7951
"1221",8.6846,94,7.5991
"1222",7.3229,83,7.8743
"1223",8.3123,104,8.03799999999999
"1224",7.9296,99,7.7124
"1225",8.0912,119,8.6263
"1226",7.8868,105,7.8769
"1227",9.3431,105,9.0931
"1228",NA,NA,NA
"1229",NA,NA,NA
"1230",7.3058,92,6.0954
"1231",7.7815,93,8.79869999999999
"1232",7.5223,92,7.9697
"1233",NA,NA,NA
"1234",NA,NA,NA
"1235",7.3585,123,8.4447
"1236",8.7506,104,9.1752
"1237",6.6379,104,7.4497
"1238",6.591,94,6.4193
"1239",8.0906,100,8.3878
"1240",7.5897,101,8.0077
"1241",NA,NA,NA
"1242",NA,NA,NA
"1243",5.714,89,8.2354
"1244",8.4511,89,9.0128
"1245",7.199,102,6.7629
"1246",7.9509,86,8.671
"1247",7.7387,94,7.6372
"1248",NA,NA,NA
"1249",7.1365,104,8.0685
"1250",NA,NA,NA
"1251",8.2269,92,8.7306
"1252",7.8827,89,7.4565
"1253",8.8311,104,8.6719
"1254",8.4256,89,9.0491
"1255",NA,NA,NA
"1256",NA,NA,NA
"1257",NA,NA,NA
"1258",NA,NA,NA
"1259",7.48,95,7.9751
"1260",NA,NA,NA
"1261",6.8411,86,9.073
"1262",6.3207,95,8.5029
"1263",8.3173,94,9.2808
"1264",6.8928,117,8.5357
"1265",7.6663,91,9.61
"1266",8.64479999999999,122,8.85
"1267",6.9755,89,6.4317
"1268",6.772,54,7.0932
"1269",8.1098,92,8.4931
"1270",NA,NA,NA
"1271",NA,NA,NA
"1272",4,104,8.5423
"1273",7.3367,94,8.85
"1274",7.5763,97,7.9296
"1275",NA,NA,NA
"1276",NA,NA,NA
"1277",8.5613,96,9.6639
"1278",NA,NA,NA
"1279",6.1774,109,8.4511
"1280",7.9662,118,9.4393
"1281",8.3678,100,9.3639
"1282",8.819,105,8.4544
"1283",6.8017,117,7.3422
"1284",7.5387,106,5.9401
"1285",6.969,84,6.41
"1286",7.4587,106,8.3505
"1287",NA,NA,NA
"1288",7.2431,90,8.806
"1289",7.3744,95,7.5944
"1290",7.254,91,9.3111
"1291",NA,NA,NA
"1292",NA,NA,NA
"1293",NA,NA,NA
"1294",7.3219,92,8.671
"1295",NA,NA,NA
"1296",6.7395,88,7.2995
"1297",8.4544,111,8.2266
"1298",8.4759,102,8.1193
"1299",7.6952,97,7.9005
"1300",8.1963,96,8.0825
"1301",6.9622,69,7.3944
"1302",NA,NA,NA
"1303",NA,NA,NA
"1304",7.5546,99,8.7094
"1305",8.6229,96,8.5656
"1306",7.5701,111,8.464
"1307",9.0531,145,8.3443
"1308",7.5463,95,8.03799999999999
"1309",7.3973,72,7.7025
"1310",8.7231,105,8.8242
"1311",8.116,97,8.9561
"1312",NA,NA,NA
"1313",9.0394,124,9.3418
"1314",8.1719,109,8.4608
"1315",NA,NA,NA
"1316",NA,NA,NA
"1317",8.4612,102,8.3722
"1318",6.387,104,7.8691
"1319",NA,NA,NA
"1320",8.2366,109,8.9287
"1321",9.0099,97,9.6675
"1322",NA,NA,NA
"1323",NA,NA,NA
"1324",7.3539,100,8.1164
"1325",7.3348,86,8.1136
"1326",7.5246,109,6.7647
"1327",7.3093,84,7.752
"1328",NA,NA,NA
"1329",7.9269,96,8.2384
"1330",NA,NA,NA
"1331",NA,NA,NA
"1332",7.2958,92,7.0501
"1333",NA,NA,NA
"1334",NA,NA,NA
"1335",6.3711,78,6.7752
"1336",8.1598,116,7.7321
"1337",7.7177,60,7.842
"1338",NA,NA,NA
"1339",7.8664,86,8.0769
"1340",NA,NA,NA
"1341",6.7198,100,8.016
"1342",NA,NA,NA
"1343",9.0175,101,8.4931
"1344",7.652,95,8.1051
"1345",8.2317,118,8.5623
"1346",NA,NA,NA
"1347",8.1067,94,8.4067
"1348",8.3746,112,8.6849
"1349",NA,NA,NA
"1350",8.3695,110,8.0242
"1351",7.5756,74,4.875
"1352",7.1208,104,7.249
"1353",8.0454,125,8.8352
"1354",NA,NA,NA
"1355",7.2646,110,6.0886
"1356",7.4495,80,7.054
"1357",6.9112,77,8.85
"1358",NA,NA,NA
"1359",NA,NA,NA
"1360",7.8484,106,8.7519
"1361",NA,NA,NA
"1362",7.101,122,7.8278
"1363",7.2847,108,7.7896
"1364",7.4565,122,8.7806
"1365",9.2168,99,9.61
"1366",8.7915,122,8.5127
"1367",7.9463,116,7.366
"1368",NA,NA,NA
"1369",8.0269,129,8.8316
"1370",6.4116,87,5
"1371",NA,NA,NA
"1372",NA,NA,NA
"1373",2,25,4.125
"1374",NA,NA,NA
"1375",8.4363,93,9.5429
"1376",NA,NA,NA
"1377",7.9575,88,8.1947
"1378",NA,NA,NA
"1379",6.8177,110,7.8665
"1380",8.307,90,8.7059
"1381",9.0588,118,9.5737
"1382",7.1345,93,7.249
"1383",7.9632,106,5
"1384",7.1051,79,8.9287
"1385",8.0229,92,8.74119999999999
"1386",8.0987,101,8.74119999999999
"1387",8.4256,89,8.1278
"1388",7.7503,115,7.815
"1389",8.3075,76,8.1001
"1390",7.8018,86,9.0931
"1391",7.2896,93,9.4089
"1392",NA,NA,NA
"1393",5.4715,76,5.3641
"1394",8.1623,124,8.432
"1395",NA,NA,NA
"1396",6.9128,101,7.9716
"1397",8.2709,110,9.1378
"1398",7.4765,107,8.0214
"1399",7.4164,106,8.3909
"1400",8.2059,105,6.9963
"1401",6.6168,115,8.26819999999999
"1402",NA,NA,NA
"1403",7.3848,110,8.4931
"1404",4.25,86,5
"1405",8.7885,84,9.5249
"1406",7.7714,87,8.2529
"1407",NA,NA,NA
"1408",8.049,96,9.0215
"1409",7.0537,94,8.0741
"1410",NA,NA,NA
"1411",7.8259,78,7.6133
"1412",7.9429,87,7.4677
"1413",7.885,83,8.7555
"1414",6.7331,103,6.541
"1415",7.8046,109,7.8952
"1416",7.0359,89,8.5324
"1417",7.0911,102,7.8822
"1418",7.7896,117,8.2295
"1419",8.0187,107,8.1971
"1420",NA,NA,NA
"1421",7.0558,89,9.4179
"1422",7.6295,102,8.6195
"1423",9.1461,102,9.3462
"1424",NA,NA,NA
"1425",NA,NA,NA
"1426",7.6121,105,7.6086
"1427",9.8374,84,8.1136
"1428",8.2775,112,9.3639
"1429",6.8368,78,6.0776
"1430",NA,NA,NA
"1431",8.9321,112,9.1796
"1432",8.2266,110,8.2001
"1433",7.3539,104,8.74839999999999
"1434",9.875,97,9.9557
"1435",7.3587,93,8.8909
"1436",NA,NA,NA
"1437",7.6769,96,8.6538
"1438",NA,NA,NA
"1439",NA,NA,NA
"1440",8.4544,87,8.2325
"1441",6.1749,94,7.7445
"1442",7.0961,100,8.8947
"1443",9.0372,96,7.9509
"1444",7.1328,106,7.3595
"1445",8.1947,94,8.2863
"1446",7.7105,107,6.6751
"1447",8.4306,91,8.0713
"1448",7.4098,123,8.5291
"1449",4.375,87,8.876
"1450",8.1364,101,8.5723
"1451",NA,NA,NA
"1452",7.4554,95,8.27429999999999
"1453",NA,NA,NA
"1454",6.5057,87,7.9724
"1455",7.6852,106,9.0222
"1456",8.5288,107,8.7806
"1457",NA,NA,NA
"1458",7.0148,98,6.9982
"1459",7.7387,102,7.1649
"1460",7.4915,104,7.9296
"1461",5.4208,100,NA
"1462",7.38,85,7.9805
"1463",NA,NA,NA
"1464",NA,NA,NA
"1465",4,40,5.9165
"1466",NA,NA,NA
"1467",NA,NA,NA
"1468",7.372,91,5.8531
"1469",2.875,73,NA
"1470",8.6269,75,8.9824
"1471",NA,NA,NA
"1472",NA,NA,NA
"1473",8.2954,100,8.6676
"1474",7.1374,89,7.2657
"1475",NA,NA,NA
"1476",NA,NA,NA
"1477",8.6919,96,8.7591
"1478",NA,NA,NA
"1479",6.6049,116,7.1609
"1480",6.5773,79,7.1228
"1481",7.9869,91,8.876
"1482",NA,NA,NA
"1483",8.0003,102,8.1594
"1484",7.9355,96,8.1307
"1485",7.4835,94,7.3314
"1486",NA,NA,NA
"1487",NA,NA,NA
"1488",NA,NA,NA
"1489",3.375,72,3.625
"1490",8.4657,90,8.876
"1491",7.7743,86,8.8279
"1492",7.6571,106,8.1335
"1493",NA,NA,NA
"1494",8.168,102,7.8587
"1495",8.54869999999999,99,9.6192
"1496",7.6956,103,8.0242
"1497",NA,NA,NA
"1498",7.461,108,7.611
"1499",NA,NA,NA
"1500",NA,NA,NA
"1501",NA,NA,NA
"1502",NA,NA,NA
"1503",NA,NA,NA
"1504",8.5689,116,5.6286
"1505",7.8076,109,8.5656
"1506",NA,NA,NA
"1507",7.3102,109,6.8699
"1508",10,89,9.72389999999999
"1509",6.6649,60,6.2923
"1510",8.4437,86,9.5523
"1511",NA,NA,NA
"1512",3.5,96,5.6673
"1513",NA,NA,NA
"1514",8.3649,106,8.6434
"1515",NA,NA,NA
"1516",7.9265,100,7.7874
"1517",7.3263,89,8.1971
"1518",NA,NA,NA
"1519",7.2672,97,7.5678
"1520",7.8917,87,9.2253
"1521",NA,NA,NA
"1522",8.3458,102,8.0324
"1523",NA,NA,NA
"1524",6.9319,86,5.8757
"1525",7.14,84,8.8723
"1526",NA,NA,NA
"1527",NA,NA,NA
"1528",8.6127,128,7.2138
"1529",6.4597,92,7.7947
"1530",6.6565,100,8.3815
"1531",NA,NA,NA
"1532",8.23479999999999,127,7.6733
"1533",NA,NA,NA
"1534",NA,NA,NA
"1535",7.6307,111,8.7675
"1536",8.1704,113,8.6503
"1537",NA,NA,NA
"1538",7.0501,108,7.0443
"1539",7.762,90,7.6983
"1540",8.0606,113,8.1164
"1541",6.5961,97,5.8127
"1542",8.5019,97,9.3024
"1543",8.9904,97,8.4416
"1544",NA,NA,NA
"1545",7.7595,113,7.1569
"1546",6.9065,95,7.4386
"1547",7.9428,129,8.016
"1548",7.6028,114,8.0187
"1549",6.8195,105,8.21179999999999
"1550",7.6518,95,7.7595
"1551",NA,NA,NA
"1552",2.5,83,4
"1553",NA,NA,NA
"1554",7.9483,106,9.1709
"1555",7.6768,72,8.8389
"1556",7.9036,103,7.6136
"1557",NA,NA,NA
"1558",7.4945,79,8.20889999999999
"1559",NA,NA,NA
"1560",7.2138,90,8.1221
"1561",NA,NA,NA
"1562",NA,NA,NA
"1563",NA,NA,NA
"1564",NA,NA,NA
"1565",NA,NA,NA
"1566",NA,NA,NA
"1567",6.9102,84,6.5703
"1568",NA,NA,NA
"1569",NA,NA,NA
"1570",6.9343,56,6.1189
"1571",6.493,72,4.125
"1572",7.3468,87,7.4835
"1573",NA,NA,NA
"1574",NA,NA,NA
"1575",8.299,109,8.9747
"1576",6.3531,105,7.7947
"1577",NA,NA,NA
"1578",8.4964,79,6.7023
"1579",8.2659,99,9.0611
"1580",7.557,89,7.7795
"1581",NA,NA,NA
"1582",8.4996,85,8.6161
"1583",7.9008,98,8.6332
"1584",NA,NA,NA
"1585",8.7555,92,8.7662
"1586",2,64,4.5
"1587",7.8157,52,8.2954
"1588",3.125,108,5.7982
"1589",NA,NA,NA
"1590",NA,82,8.1001
"1591",8.7135,69,7.9801
"1592",4,99,8.5633
"1593",8.4964,140,8.9249
"1594",NA,NA,NA
"1595",7.3996,85,7.9163
"1596",8.781,89,8.9631
"1597",6.9361,94,7.0154
"1598",NA,NA,NA
"1599",6.6537,108,7.9536
"1600",5.5694,70,6.2866
"1601",NA,NA,NA
"1602",NA,NA,NA
"1603",NA,NA,NA
"1604",6.4819,102,7.3229
"1605",6.5426,76,7.55
"1606",7.9805,109,8.2503
"1607",8.7588,80,9.8722
"1608",7.5803,102,8.0269
"1609",6.8001,86,5.6652
"1610",7.7273,91,6.8374
"1611",NA,NA,NA
"1612",NA,NA,NA
"1613",8.4843,91,7.7074
"1614",7.794,80,8.2863
"1615",7.0724,102,8.2984
"1616",NA,NA,NA
"1617",8.3355,60,4.375
"1618",7.666,80,4.9971
"1619",6.0006,72,5.6878
"1620",NA,NA,NA
"1621",8.0028,104,8.9135
"1622",7.3922,103,7.8717
"1623",8.0736,128,9.2636
"1624",9.9229,109,8.9941
"1625",NA,NA,NA
"1626",2.25,69,4
"1627",6.4551,93,7.4475
"1628",9.2894,96,8.1536
"1629",NA,NA,NA
"1630",3.375,25,NA
"1631",9.0771,101,9.1407
"1632",8.5258,91,8.7915
"1633",NA,NA,NA
"1634",6.5208,84,7.8176
"1635",NA,NA,NA
"1636",NA,NA,NA
"1637",9.729,118,9.1006
"1638",NA,NA,NA
"1639",7.2624,92,7.8947
"1640",7.2617,122,7.5968
"1641",NA,NA,NA
"1642",NA,NA,NA
"1643",NA,NA,NA
"1644",7.7536,90,8.906
"1645",7.522,104,7.5968
"1646",8.3543,102,8.2593
"1647",7.1569,109,9.073
"1648",9.7138,127,9.0541
"1649",NA,NA,NA
"1650",7.9171,93,7.9914
"1651",8.2276,106,6.5765
"1652",7.6697,96,8.5992
"1653",NA,NA,NA
"1654",8.2959,99,8.6263
"1655",NA,NA,NA
"1656",7.0872,76,6.7016
"1657",NA,NA,NA
"1658",NA,NA,NA
"1659",8.2563,92,6.4208
"1660",8.391,115,8.7591
"1661",NA,NA,NA
"1662",9.875,111,9.3551
"1663",9.444,102,9.28829999999999
"1664",NA,NA,NA
"1665",NA,NA,NA
"1666",7.3016,75,8.0685
"1667",NA,NA,NA
"1668",8.3975,102,8.2054
"1669",8.69889999999999,106,8.3722
"1670",NA,NA,NA
"1671",7.3281,97,8.2863
"1672",5.9395,92,8.1107
"1673",7.4903,97,8.1738
"1674",NA,NA,NA
"1675",6.7578,91,8.9641
"1676",7.617,100,7.1934
"1677",8.4607,104,9.0931
"1678",7.7074,92,7.851
"1679",9.1706,99,9.3024
"1680",NA,NA,NA
"1681",NA,NA,NA
"1682",7.6553,100,9.0019
"1683",7.4858,108,9.1093
"1684",8.7662,90,8.74479999999999
"1685",7.1468,74,7.9617
"1686",7.6165,110,6.8518
"1687",3.75,77,3.875
"1688",NA,NA,NA
"1689",8.6781,87,8.8947
"1690",6.9139,103,7.3616
"1691",7.374,84,9.0058
"1692",7.254,103,8.7306
"1693",7.9801,113,7.7371
"1694",8.0966,96,8.8352
"1695",6.986,83,7.747
"1696",7.3725,100,8.3815
"1697",NA,NA,NA
"1698",8.3815,102,8.1942
"1699",NA,NA,NA
"1700",NA,101,NA
"1701",8.2009,90,8.4704
"1702",7.4203,108,8.7662
"1703",7.318,95,8.3351
"1704",7.4364,93,8.3228
"1705",8.4158,86,8.7698
"1706",8.2206,121,8.3045
"1707",NA,NA,NA
"1708",NA,NA,NA
"1709",8.0257,105,8.2833
"1710",7.9943,100,9.2507
"1711",NA,NA,NA
"1712",7.9213,95,8.4996
"1713",NA,NA,NA
"1714",7.5733,108,6.8863
"1715",NA,NA,NA
"1716",7.6952,100,7.8795
"1717",7.5495,95,8.9641
"1718",6.8428,87,7.6588
"1719",2.125,42,6.7097
"1720",NA,NA,NA
"1721",6.784,99,7.7099
"1722",5.9686,86,4.625
"1723",7.8434,88,8.125
"1724",8.23789999999999,113,9.4223
"1725",7.6616,110,8.5258
"1726",7.2958,94,6.8663
"1727",7.8723,99,7.8176
"1728",7.2896,107,6.7825
"1729",6.7104,106,8.1536
"1730",7.52,114,8.3691
"1731",8.1364,92,8.9824
"1732",9.1818,106,8.9747
"1733",6.118,93,7.6888
"1734",7.5266,102,9.4258
"1735",NA,NA,NA
"1736",8.3568,106,8.3228
"1737",NA,NA,NA
"1738",8.64469999999999,85,7.9402
"1739",8.1815,100,8.7024
"1740",8.1307,105,7.9376
"1741",NA,NA,NA
"1742",7.7247,94,8.876
"1743",6.7142,80,5.9728
"1744",NA,NA,NA
"1745",7.7467,112,8.3228
"1746",8.2832,101,8.8279
"1747",NA,NA,NA
"1748",NA,NA,NA
"1749",NA,NA,NA
"1750",7.7143,97,8.3259
"1751",6.3005,120,7.1771
"1752",7.395,107,9.5523
"1753",7.379,90,9.4416
"1754",6.317,96,7.4475
"1755",7.543,114,7.3616
"1756",NA,NA,NA
"1757",NA,NA,NA
"1758",8.3197,93,8.1623
"1759",NA,NA,NA
"1760",6.3379,99,8.2384
"1761",7.6983,94,8.5029
"1762",7.1872,96,3.5
"1763",3.5,72,7.842
"1764",6.6251,112,8.3487
"1765",NA,NA,NA
"1766",6.8616,112,8.4866
"1767",NA,NA,NA
"1768",9.2545,120,9.569
"1769",NA,NA,NA
"1770",7.5756,99,6.8464
"1771",7.3725,109,6.8536
"1772",7.512,105,7.4386
"1773",NA,NA,NA
"1774",NA,NA,NA
"1775",6.4993,75,5.2858
"1776",NA,NA,NA
"1777",7.0269,109,8.3878
"1778",7.8381,117,7.9402
"1779",7.4222,102,7.8848
"1780",NA,NA,NA
"1781",7.5245,117,7.9509
"1782",7.3856,111,8.4288
"1783",8.1565,100,7.8874
"1784",7.7632,111,9.0372
"1785",NA,NA,NA
"1786",7.2043,88,7.7222
"1787",NA,NA,NA
"1788",7.851,111,7.705
"1789",8.125,119,8.8316
"1790",7.5242,96,8.3722
"1791",7.8664,91,8.366
"1792",7.5523,94,8.516
"1793",NA,NA,NA
"1794",7.461,105,7.8432
"1795",NA,NA,NA
"1796",NA,NA,NA
"1797",NA,NA,NA
"1798",NA,NA,NA
"1799",7.2155,98,6.6414
"1800",6.5399,88,8.091
"1801",8.3197,102,6.257
"1802",7.7363,84,7.4275
"1803",6.4412,72,4.5
"1804",NA,NA,NA
"1805",7.2947,86,7.8613
"1806",7.7028,63,8.7991
"1807",5.9715,100,7.22
"1808",7.6113,106,5
"1809",7.7701,91,8.5523
"1810",9.5193,99,8.4996
"1811",7.3445,96,7.7272
"1812",NA,NA,NA
"1813",7.9402,117,8.7528
"1814",NA,NA,NA
"1815",6.4666,92,7.8329
"1816",NA,NA,NA
"1817",NA,NA,NA
"1818",NA,NA,NA
"1819",6.5131,104,7.6324
"1820",7.9442,101,7.4297
"1821",8.4506,106,7.105
"1822",8.0605,95,9.0175
"1823",6.9387,91,9.29809999999999
"1824",NA,NA,NA
"1825",8.1335,122,8.0518
"1826",NA,NA,NA
"1827",8.5656,86,9.0931
"1828",8.8961,102,9.1708
"1829",NA,NA,NA
"1830",7.0038,92,7.1129
"1831",7.8286,106,9.1752
"1832",7.0951,63,7.4836
"1833",NA,NA,NA
"1834",NA,NA,NA
"1835",NA,NA,NA
"1836",8.842,96,9.7595
"1837",NA,NA,NA
"1838",5.2634,24,6.205
"1839",NA,NA,NA
"1840",NA,NA,NA
"1841",NA,NA,NA
"1842",7.5974,98,8.27129999999999
"1843",6.9145,89,8.4704
"1844",7.2449,61,6.9721
"1845",NA,NA,NA
"1846",8.5426,107,7.8639
"1847",NA,NA,NA
"1848",8.13729999999999,109,8.9516
"1849",8.6787,106,9.2465
"1850",9.1601,108,9.4681
"1851",8.24789999999999,102,8.7878
"1852",NA,NA,NA
"1853",NA,NA,NA
"1854",7.6939,91,8.464
"1855",7.4413,109,8.3909
"1856",5.5837,70,8.0105
"1857",7.4655,88,6.879
"1858",7.9376,81,8.3691
"1859",8.1003,74,7.668
"1860",NA,NA,NA
"1861",NA,NA,NA
"1862",6.9174,84,7.7695
"1863",4.9783,105,6.0954
"1864",7.9736,115,7.851
"1865",8.7833,114,9.1215
"1866",8.213,108,9.0571
"1867",7.6335,101,6.0653
"1868",5.9293,86,6.3735
"1869",6.5298,106,8.5958
"1870",NA,NA,NA
"1871",NA,NA,NA
"1872",8.2863,98,7.8795
"1873",NA,NA,NA
"1874",7.4451,101,8.8316
"1875",7.9848,93,8.3038
"1876",8.5891,105,8.7306
"1877",8.7305,90,8.4704
"1878",9.2229,99,9.2722
"1879",7.5652,93,8.4899
"1880",7.7781,100,7.642
"1881",7.5944,80,6.8728
"1882",7.742,133,7.2783
"1883",7.8099,69,9.4133
"1884",NA,NA,NA
"1885",NA,NA,NA
"1886",7.5422,139,8.5857
"1887",7.0359,76,7.5663
"1888",NA,NA,NA
"1889",NA,NA,NA
"1890",7.7702,89,8.366
"1891",9.4226,118,9.3024
"1892",NA,NA,NA
"1893",NA,NA,NA
"1894",NA,NA,NA
"1895",8.944,101,8.6884
"1896",NA,NA,NA
"1897",7.9393,82,7.6181
"1898",NA,NA,NA
"1899",6.5241,112,7.7998
"1900",7.7993,119,7.4978
"1901",NA,NA,NA
"1902",8.2593,116,8.0825
"1903",NA,NA,NA
"1904",8.2924,97,7.0118
"1905",6.7188,87,7.3996
"1906",NA,NA,NA
"1907",8.6787,113,8.713
"1908",7.0158,92,6.5362
"1909",NA,NA,NA
"1910",7.3104,91,8.6815
"1911",NA,NA,NA
"1912",NA,NA,NA
"1913",6.3778,86,8.546
"1914",NA,NA,NA
"1915",7.6782,91,7.8979
"1916",7.3681,89,8.9863
"1917",7.3752,100,8.5193
"1918",NA,NA,NA
"1919",7.3665,94,4.9051
"1920",8.4349,101,9.069
"1921",NA,NA,NA
"1922",8.3316,102,9.4269
"1923",7.1775,105,8.73409999999999
"1924",7.5177,121,8.24729999999999
"1925",NA,NA,NA
"1926",6.291,96,5.9688
"1927",NA,NA,NA
"1928",7.2783,90,8.3505
"1929",NA,NA,NA
"1930",8.3166,100,8.85
"1931",8.3351,117,9.0811
"1932",7.5604,101,7.8561
"1933",NA,NA,NA
"1934",7.1995,119,7.9887
"1935",NA,NA,NA
"1936",6.1245,98,7.5827
